time,sst_celsius,clim,anomaly
1993-01-01,15.575348387057765,15.494843012513115,0.08050537454465001
1993-02-01,15.100850701811082,15.198112751009377,-0.09726204919829584
1993-03-01,14.280294652563612,14.29824933726214,-0.017954684698528567
1993-04-01,12.364015842349186,12.523031711810779,-0.15901586946159263
1993-05-01,11.280251708867112,11.25138227786877,0.02886943099834305
1993-06-01,10.235260334375027,10.280938111131828,-0.045677776756800625
1993-07-01,9.778466796198062,9.821250205380027,-0.04278340918196477
1993-08-01,9.66225174503223,9.740833924535382,-0.07858217950315272
1993-09-01,10.443060329730335,10.252486524466182,0.1905738052641528
1993-10-01,11.649778582327972,11.469369216160743,0.18040936616722902
1993-11-01,13.036904716197837,12.855085672642762,0.18181904355507505
1993-12-01,14.147950569500228,14.34801508115747,-0.20006451165724215
1994-01-01,16.591713955738076,15.494843012513115,1.0968709432249604
1994-02-01,15.059184036075736,15.198112751009377,-0.13892871493364112
1994-03-01,14.365670994741324,14.29824933726214,0.0674216574791835
1994-04-01,12.53268250524586,12.523031711810779,0.009650793435081795
1994-05-01,11.018251714723267,11.25138227786877,-0.23313056314550273
1994-06-01,10.33774922097311,10.280938111131828,0.05681110984128246
1994-07-01,9.782767871370742,9.821250205380027,-0.03848233400928436
1994-08-01,9.698423787234473,9.740833924535382,-0.0424101373009087
1994-09-01,10.133949225528395,10.252486524466182,-0.11853729893778642
1994-10-01,11.5742517022957,11.469369216160743,0.10488248613495621
1994-11-01,13.110926936765535,12.855085672642762,0.25584126412277364
1994-12-01,14.373240887045242,14.34801508115747,0.025225805887771457
1995-01-01,15.460402153067875,15.494843012513115,-0.034440859445240335
1995-02-01,14.983636418716738,15.198112751009377,-0.21447633229263907
1995-03-01,14.181090353705732,14.29824933726214,-0.11715898355640775
1995-04-01,12.571904726591397,12.523031711810779,0.04887301478061801
1995-05-01,11.198853861224128,11.25138227786877,-0.05252841664464114
1995-06-01,10.201771446234671,10.280938111131828,-0.07916666489715674
1995-07-01,9.758939914914091,9.821250205380027,-0.062310290465935836
1995-08-01,9.700896905458766,9.740833924535382,-0.039937019076615954
1995-09-01,10.147527003002686,10.252486524466182,-0.10495952146349552
1995-10-01,11.355111922247618,11.469369216160743,-0.11425729391312522
1995-11-01,12.814704721164395,12.855085672642762,-0.040380951478367066
1995-12-01,15.656789245452476,14.34801508115747,1.3087741642950057
1996-01-01,16.026187086658155,15.494843012513115,0.5313440741450393
1996-02-01,14.777786669623257,15.198112751009377,-0.42032608138612026
1996-03-01,14.188595729882062,14.29824933726214,-0.10965360738007845
1996-04-01,12.24583806721289,12.523031711810779,-0.2771936445978884
1996-05-01,11.292810848371339,11.25138227786877,0.04142857050256943
1996-06-01,10.16446033595753,10.280938111131828,-0.1164777751742978
1996-07-01,9.925283997217516,9.821250205380027,0.10403379183748918
1996-08-01,9.870552815645155,9.740833924535382,0.12971889110977308
1996-09-01,10.317726999198419,10.252486524466182,0.06524047473223682
1996-10-01,11.533283961275915,11.469369216160743,0.06391474511517181
1996-11-01,12.665749168938255,12.855085672642762,-0.1893365037045065
1996-12-01,14.148251644762315,14.34801508115747,-0.19976343639515548
1997-01-01,15.13861721402377,15.494843012513115,-0.356225798489346
1997-02-01,15.163064986134769,15.198112751009377,-0.03504776487460859
1997-03-01,14.325800027890574,14.29824933726214,0.027550690628434182
1997-04-01,12.55326028256369,12.523031711810779,0.030228570752910855
1997-05-01,11.358638803889217,11.25138227786877,0.1072565260204481
1997-06-01,10.423082552399096,10.280938111131828,0.1421444412672681
1997-07-01,9.918896900586086,9.821250205380027,0.09764669520605906
1997-08-01,9.655649594642165,9.740833924535382,-0.08518432989321667
1997-09-01,10.36401588705267,10.252486524466182,0.11152936258648793
1997-10-01,11.517219445505953,11.469369216160743,0.04785022934520988
