time,sst_celsius,clim,anomaly
1993-01-01,14.049220650029064,13.82365438475549,0.22556626527357437
1993-02-01,13.737495059151005,13.703719331596321,0.0337757275546835
1993-03-01,13.245316512946614,13.058960222901764,0.18635629004485033
1993-04-01,12.076620855631678,12.023650373766474,0.05297048186520392
1993-05-01,11.469894741930794,11.346489098579626,0.12340564335116788
1993-06-01,10.745742284556087,10.717475346622352,0.02826693793373458
1993-07-01,10.166072920549125,10.244480449471137,-0.0784075289220123
1993-08-01,9.884613017109725,10.068417606124962,-0.18380458901523689
1993-09-01,10.440155528697868,10.332337078726848,0.10781844997102041
1993-10-01,11.236539842062387,11.035782298807353,0.20075754325503326
1993-11-01,12.092900347723221,11.944954767549758,0.14794558017346304
1993-12-01,12.906603192494082,13.051823576686283,-0.14522038419220173
1994-01-01,14.009612593035705,13.82365438475549,0.1859582082802156
1994-02-01,13.328350080053896,13.703719331596321,-0.3753692515424252
1994-03-01,13.000128346383985,13.058960222901764,-0.05883187651777888
1994-04-01,12.000592736617733,12.023650373766474,-0.02305763714874054
1994-05-01,11.135809391638992,11.346489098579626,-0.21067970694063476
1994-06-01,10.977298520807013,10.717475346622352,0.2598231741846604
1994-07-01,10.282852421456754,10.244480449471137,0.03837197198561704
1994-08-01,10.065803109966753,10.068417606124962,-0.0026144961582090787
1994-09-01,10.21300258452959,10.332337078726848,-0.11933449419725761
1994-10-01,11.064030221598617,11.035782298807353,0.0282479227912642
1994-11-01,12.192969618463177,11.944954767549758,0.24801485091341924
1994-12-01,13.257517826891336,13.051823576686283,0.2056942502050525
1995-01-01,14.190923819568509,13.82365438475549,0.36726943481301966
1995-02-01,13.898225508233295,13.703719331596321,0.194506176636974
1995-03-01,13.026004490767775,13.058960222901764,-0.03295573213398839
1995-04-01,12.198644172520156,12.023650373766474,0.17499379875368248
1995-05-01,11.345849875461411,11.346489098579626,-0.0006392231182150709
1995-06-01,10.684785838730642,10.717475346622352,-0.032689507891710434
1995-07-01,9.918384090296207,10.244480449471137,-0.3260963591749295
1995-08-01,9.67530962340756,10.068417606124962,-0.3931079827174013
1995-09-01,9.912165485629682,10.332337078726848,-0.4201715930971659
1995-10-01,10.627165104587794,11.035782298807353,-0.4086171942195591
1995-11-01,11.660989177678971,11.944954767549758,-0.2839655898707871
1995-12-01,13.838524384992045,13.051823576686283,0.7867008083057616
1996-01-01,14.06383899564683,13.82365438475549,0.24018461089134036
1996-02-01,13.76260001713352,13.703719331596321,0.05888068553719883
1996-03-01,13.211087786776865,13.058960222901764,0.1521275638751014
1996-04-01,11.60916853411846,12.023650373766474,-0.41448183964801366
1996-05-01,11.183669804746847,11.346489098579626,-0.16281929383277927
1996-06-01,10.415019383855043,10.717475346622352,-0.30245596276730957
1996-07-01,10.31027774939811,10.244480449471137,0.0657972999269738
1996-08-01,10.203097345581115,10.068417606124962,0.1346797394561534
1996-09-01,10.402864720203537,10.332337078726848,0.07052764147668888
1996-10-01,11.054553585676096,11.035782298807353,0.018771286868743076
1996-11-01,11.776468941901639,11.944954767549758,-0.1684858256481192
1996-12-01,12.770365308907085,13.051823576686283,-0.2814582677791986
1997-01-01,13.885955686201884,13.82365438475549,0.062301301446394675
1997-02-01,13.179173496086666,13.703719331596321,-0.5245458355096559
1997-03-01,12.78091654987661,13.058960222901764,-0.2780436730251541
1997-04-01,12.024012489180679,12.023650373766474,0.0003621154142052774
1997-05-01,11.544900050223763,11.346489098579626,0.1984109516441368
1997-06-01,10.995243993656931,10.717475346622352,0.2777686470345788
1997-07-01,10.485854540907091,10.244480449471137,0.24137409143595434
1997-08-01,10.36101483840078,10.068417606124962,0.2925972322758188
1997-09-01,10.74220593346915,10.332337078726848,0.4098688547423013
1997-10-01,11.298350540269288,11.035782298807353,0.2625682414619348
